transcript_id	symbol	cds_start	cds_stop	transcript_length	cds_length	length_5utr	length_3utr	isopct	expected_counts	tpm
NM_001164663	Soga1	356	5321	13232	4965	356	7911	100.00	67.00	3.20
NM_024270	Stard3nl	168	876	1345	708	168	469	100.00	85.00	31.95
NM_018777	Cldn6	123	783	1506	660	123	723	100.00	2.00	0.81
NM_172861	Slc7a14	304	2620	8840	2316	304	6220	100.00	645.00	67.48
NM_008592	Foxc1	562	2224	3990	1662	562	1766	100.00	12.00	1.78
NM_001109914	Apold1	32	773	3284	741	32	2511	100.00	5.00	1.78
NM_009156	Sepw1	91	358	705	267	91	347	100.00	303.00	394.31
NM_011896	Spry1	503	1445	2493	942	503	1048	100.00	16.00	4.37
NM_025942	Ola1	162	1353	2175	1191	162	822	100.00	788.00	166.51
NM_001101503	A230065H16Rik	80	425	657	345	80	232	100.00	37.00	33.54
NM_207264	BC052040	169	1015	2752	846	169	1737	100.00	40.00	12.30
NM_007499	Atm	139	9340	11964	9201	139	2624	100.00	83.00	2.12
NM_001112697	Chrm1	616	1999	6286	1383	616	4287	50.00	364.00	65.51
NM_010266	Gda	171	1536	5417	1365	171	3881	100.00	653.00	119.18
NM_145743	Lace1	164	1607	2513	1443	164	906	100.00	50.00	8.60
NM_010952	Oaz2	198	769	1844	571	198	1075	100.00	379.00	182.86
NM_026217	Atg12	33	459	2492	426	33	2033	100.00	231.00	159.25
NM_011838	Lynx1	226	577	3952	351	226	3375	100.00	553.00	489.90
NM_145565	Sds	53	1037	1164	984	53	127	100.00	1.00	0.26
NM_027032	Pacrg	323	1049	1355	726	323	306	100.00	69.00	25.20
NM_001114399	Zmym4	69	4719	7009	4650	69	2290	100.00	270.00	13.80
NM_001145826	Specc1l	362	3770	6291	3408	362	2521	100.00	80.00	5.62
NM_001164791	Zak	189	1554	6689	1365	189	5135	62.33	20.35	3.71
NM_001159706	Folh1	105	2265	2948	2160	105	683	52.44	23.07	2.60
NM_001017966	Ddi2	225	1425	3539	1200	225	2114	100.00	120.00	25.15
NM_001277220	Bmpr1b	375	1851	5330	1476	375	3479	32.98	20.45	3.43
NM_181419	Zfp599	136	1783	3574	1647	136	1791	100.00	6.00	0.90
NM_001190376	Camta2	284	3896	4632	3612	284	736	90.70	741.45	49.04
NM_013705	Zfp30	143	1790	2604	1647	143	814	100.00	12.05	1.80
NM_133887	Stx12	93	918	2320	825	93	1402	100.00	791.00	250.13
NM_001286567	Eml4	328	3154	5346	2826	328	2192	76.77	44.76	3.81
NM_001033305	Ndufb6	84	471	659	387	84	188	100.00	716.00	557.96
NM_001008533	Adora1	1102	2083	5819	981	1102	3736	27.31	58.92	15.38
NM_183025	A430033K04Rik	91	2134	3142	2043	91	1008	100.00	23.01	2.74
NM_010626	Kif7	28	4072	4522	4044	28	450	99.38	9.94	0.59
NM_145594	Fgl1	88	1033	1120	945	88	87	100.00	3.00	0.82
NM_031402	Crispld1	410	1913	4006	1503	410	2093	100.00	66.00	10.87
NM_080729	Il25	76	586	1063	510	76	477	100.00	1.00	0.55
NM_001005423	Mreg	196	841	2493	645	196	1652	100.00	8.00	3.35
NM_133984	Hemk1	217	1240	2194	1023	217	954	100.00	35.00	8.72
NM_207225	Hdac4	301	3532	8100	3231	301	4568	100.00	208.00	15.43
NM_008321	Id3	57	417	953	360	57	536	100.00	150.00	128.49
NM_001033149	Ttc9	156	816	4778	660	156	3962	100.00	66.00	26.89
NM_001081156	Trnp1	93	765	1654	672	93	889	100.00	175.00	69.83
NM_033604	Rnf111	349	3319	4880	2970	349	1561	100.00	223.00	18.04
NM_001017426	Kdm6b	410	5336	6644	4926	410	1308	100.00	34.78	1.68
NM_025679	Sike1	69	693	2798	624	69	2105	100.00	92.00	40.00
NM_001037928	Gm11992	554	1430	2400	876	554	970	100.00	15.00	4.44
NM_011637	Trex1	84	1029	1074	945	84	45	50.00	10.00	2.72
NM_019763	Spen	351	11283	12299	10932	351	1016	100.00	90.00	1.93
NM_011147	Ppef1	120	2073	2483	1953	120	410	100.00	2.00	0.25
NM_025588	Exoc2	95	2870	4250	2775	95	1380	100.00	257.00	22.29
NM_201364	BC055324	61	2773	2910	2712	61	137	100.00	14.00	1.24
NM_022982	Rtn4r	175	1597	1874	1422	175	277	100.00	221.00	38.61
NM_030697	Kank3	69	2445	2634	2376	69	189	100.00	13.00	1.32
NM_026024	Ube2t	285	900	1133	615	285	233	50.00	2.50	1.11
NM_025382	Tmem57	228	2223	3825	1995	228	1602	100.00	153.00	18.70
NM_011869	Med24	137	3101	3410	2964	137	309	100.00	437.00	35.42
NM_030016	Trmt13	1637	3083	3159	1446	1637	76	100.00	39.00	6.69
NM_177056	Tmem198	393	1476	2185	1083	393	709	100.00	76.00	17.80
NM_001001566	Chpf	366	2691	3092	2325	366	401	100.00	271.00	28.24
NM_024197	Ndufa10	21	1089	1209	1068	21	120	100.00	689.00	163.86
NM_001038621	Rabgap1l	183	1296	6338	1113	183	5042	74.19	305.38	69.44
NM_001145924	Msantd3	224	1052	1719	828	224	667	33.33	10.33	3.25
NM_177466	Rab11fip5	106	2044	4105	1938	106	2061	65.02	85.18	10.73
NM_010325	Got2	60	1353	2345	1293	60	992	100.00	1578.00	305.22
NM_001301306	Hipk1	283	3781	7914	3498	283	4133	51.98	136.70	9.34
NM_026276	Aasdhppt	58	988	2870	930	58	1882	100.00	210.00	58.13
NM_011909	Usp18	264	1371	1771	1107	264	400	100.00	1.00	0.23
NM_175364	Lyrm2	32	299	1330	267	32	1031	100.00	77.00	100.20
NM_030138	Acap2	247	2560	6493	2313	247	3933	100.00	325.00	34.05
NM_028177	Ndufab1	26	497	800	471	26	303	100.00	819.00	498.29
NM_030137	Cstad	26	341	817	315	26	476	100.00	9.00	9.24
NM_010385	Pfdn6	256	640	719	384	256	79	50.00	173.00	136.18
NM_172812	Htr2a	1093	2509	2971	1416	1093	462	100.00	59.00	10.35
NM_001101443	Prrt4	191	2900	3413	2709	191	513	100.00	10.00	0.89
NM_001253381	B4galt2	504	1614	2467	1110	504	853	50.00	18.50	4.22
NM_178149	Pik3ip1	204	999	2243	795	204	1244	100.00	111.00	36.59
NM_013899	Timm10	171	444	666	273	171	222	100.00	150.00	188.87
NM_181586	Sirt6	71	1076	1703	1005	71	627	100.00	29.00	7.37
NM_175134	Ankrd46	204	891	2480	687	204	1589	100.00	1293.00	503.06
NM_130859	Card10	58	3271	4728	3213	58	1457	100.00	7.00	0.52
NM_177740	Rgma	355	1720	3586	1365	355	1866	100.00	148.00	27.01
NM_013754	Insl6	3	579	660	576	3	81	100.00	3.00	1.43
NM_001198635	Map7	94	2311	3895	2217	94	1584	51.05	81.11	8.88
NM_023160	Cml1	188	887	1011	699	188	124	100.00	48.00	18.31
NM_178604	Txnl4a	253	445	1795	192	253	1350	25.89	32.44	72.63
NM_001033175	Cln6	94	1021	2136	927	94	1115	100.00	40.00	11.11
NM_001081192	Hcn4	0	3606	3798	3606	0	192	100.00	12.00	0.80
NM_001081247	Polr3a	130	4303	4683	4173	130	380	100.00	147.00	8.39
NM_011962	Plod3	667	2893	3278	2226	667	385	100.00	154.99	16.90
NM_019740	Foxo3	325	2344	2889	2019	325	545	100.00	173.05	20.89
NM_001105246	Pcdh19	1729	5023	10150	3294	1729	5127	69.76	273.22	19.86
NM_028284	Bbs5	29	1055	1419	1026	29	364	100.00	81.00	20.13
NM_172566	Rundc1	19	1867	3215	1848	19	1348	100.00	116.00	15.36
NM_008484	Lamb3	180	3687	4055	3507	180	368	50.00	1.00	0.07
NM_001080817	Prdm10	0	3408	3408	3408	0	0	100.00	51.00	3.58
NM_053134	Pcdhb9	100	2587	3055	2487	100	468	100.00	74.90	7.28
NM_146040	Cdca7l	73	1390	2611	1317	73	1221	100.00	6.00	1.14
NM_145837	Il17d	78	696	1222	618	78	526	100.00	10.00	4.40
NM_133934	Isy1	113	971	1619	858	113	648	100.00	55.00	16.65
NM_178638	Tmem108	242	1967	3692	1725	242	1725	100.00	161.00	22.92
NM_175204	Psmb11	17	926	4247	909	17	3321	100.00	3.00	0.85
NM_026191	Dhx40	111	2451	3724	2340	111	1273	100.00	162.00	16.77
NM_027196	Pold4	199	523	919	324	199	396	100.00	27.00	26.65
NM_172823	Lmln	28	2074	4111	2046	28	2037	100.00	49.00	5.83
NM_199467	Mms22l	446	4163	4465	3717	446	302	100.00	2.00	0.13
NM_027480	Ankrd24	265	3223	3658	2958	265	435	100.00	62.00	5.04
NM_001039198	Zfhx2	90	7779	8724	7689	90	945	100.00	94.00	2.88
NM_011614	Tnfsf12	344	1094	1694	750	344	600	100.00	12.00	4.22
NM_001159697	Efcc1	24	1701	2753	1677	24	1052	100.00	8.00	1.17
NM_026626	Efcab2	222	717	2538	495	222	1821	100.00	24.00	13.74
NM_013500	Hapln1	301	1372	5055	1071	301	3683	100.00	175.00	41.49
NM_001037812	Tmem237	71	1283	1823	1212	71	540	54.86	91.06	18.88
NM_001290717	Sytl4	214	1723	3335	1509	214	1612	33.33	2.67	0.44
NM_001033217	Prickle1	253	2752	4085	2499	253	1333	100.00	218.00	21.08
NM_172444	Thsd4	162	2139	7604	1977	162	5465	95.56	188.25	23.23
NM_010615	Kif11	191	3350	4819	3159	191	1469	100.00	13.00	0.99
NM_009942	Cox5b	100	490	569	390	100	79	100.00	1742.00	1344.01
NM_001109043	Zfp185	225	1683	3554	1458	225	1871	100.00	31.00	5.27
NM_008985	Ptprn	81	3027	3535	2946	81	508	100.00	1629.97	132.93
NM_029291	Ascc2	47	2297	2605	2250	47	308	100.00	56.00	6.04
NM_133939	Lsm8	98	389	750	291	98	361	100.00	150.00	172.14
NM_001033293	Uap1l1	11	1535	1690	1524	11	155	100.00	55.00	8.93
NM_011276	Rlim	308	2111	7435	1803	308	5324	100.00	379.00	51.51
NM_009773	Bub1b	237	3396	3669	3159	237	273	100.00	7.00	0.53
NM_010139	Epha2	132	3066	3932	2934	132	866	100.00	2.00	0.16
NM_013762	Rpl3	80	1292	1361	1212	80	69	100.00	2012.00	417.20
NM_001004140	Ckap2	27	2022	2601	1995	27	579	100.00	3.00	0.37
NM_001024712	Gm3696	204	816	2139	612	204	1323	100.00	1.00	0.44
NM_029584	Zfp773	107	1523	3025	1416	107	1502	100.00	6.66	1.17
NM_011760	Zfp54	397	2155	2536	1758	397	381	100.00	1.15	0.16
NM_172626	Rbm27	181	3199	6264	3018	181	3065	100.00	157.36	12.52
NM_013645	Pvalb	71	404	958	333	71	554	100.00	175.00	166.42
NM_194340	Prr14l	305	6221	10546	5916	305	4325	100.00	331.00	13.24
NM_010222	Fkbp7	84	741	898	657	84	157	100.00	10.00	4.10
NM_027438	Pnma1	562	1624	2359	1062	562	735	100.00	11.00	2.63
NM_018757	Nme6	121	691	1025	570	121	334	100.00	12.00	5.80
NM_001271915	B3gnt9	399	1599	2516	1200	399	917	50.00	7.50	1.57
NM_019995	Supt20	186	1782	1968	1596	186	186	100.00	38.00	5.87
NM_007802	Ctsk	128	1118	1583	990	128	465	100.00	10.00	2.58
NM_001083319	Ubp1	411	2034	3852	1623	411	1818	100.00	74.00	11.24
NM_026527	Chac2	119	656	1330	537	119	674	100.00	61.00	31.66
NM_001013778	Tvp23a	305	974	3301	669	305	2327	100.00	49.00	19.65
NM_001252623	Csgalnact1	1011	2604	4247	1593	1011	1643	50.00	9.50	1.47
NM_008187	Cfap20	298	880	1294	582	298	414	100.00	216.00	101.90
NM_133673	Tor1b	24	1035	2997	1011	24	1962	100.00	69.00	17.42
NM_001163233	Fancg	204	2055	2702	1851	204	647	100.00	20.00	2.64
NM_145974	N4bp3	426	2040	2572	1614	426	532	100.00	20.00	3.05
NM_146105	Cnst	140	2276	4545	2136	140	2269	100.00	154.00	17.53
NM_019410	Pfn2	275	698	2020	423	275	1322	100.00	1562.00	1086.46
NM_023598	Arid5b	16	3583	4494	3567	16	911	100.00	124.00	8.31
NM_001164686	Tmem29	104	476	1262	372	104	786	60.72	25.00	20.51
NM_029756	Sdccag8	329	2483	2771	2154	329	288	100.00	35.00	3.95
NM_177261	Kndc1	491	5720	7302	5229	491	1582	100.00	539.00	24.44
NM_013688	Tcte1	237	1734	3072	1497	237	1338	100.00	14.00	2.32
NM_175315	Ceacam15	97	802	1391	705	97	589	100.00	1.00	0.38
NM_029545	Dtd2	22	529	2570	507	22	2041	100.00	33.00	18.35
NM_001081019	Gm12657	43	454	978	411	43	524	100.00	0.62	0.45
NM_015792	Fbxo18	153	3282	3572	3129	153	290	100.00	139.00	10.65
NM_025562	Fis1	107	566	786	459	107	220	90.13	247.43	155.41
NM_008508	Lor	72	1533	1779	1461	72	246	100.00	60.00	10.19
NM_007481	Arf6	544	1072	3731	528	544	2659	100.00	189.01	100.10
NM_001114084	Dgat2l6	85	1099	1607	1014	85	508	100.00	1.00	0.25
NM_007557	Bmp7	252	1545	3670	1293	252	2125	100.00	23.00	4.45
NM_019503	Fxyd1	101	389	559	288	101	170	38.43	88.93	103.58
NM_028993	Mau2	49	1906	5369	1857	49	3463	81.38	174.84	23.04
NM_001077184	Bsg	160	982	1404	822	160	422	99.87	3229.78	1025.51
NM_001008427	Gm5595	65	1643	3145	1578	65	1502	100.00	1.08	0.17
NM_021354	Drg2	63	1158	1713	1095	63	555	100.00	305.00	70.59
NM_009349	Inmt	7	802	1023	795	7	221	100.00	14.00	4.61
NM_198003	Zfp946	560	2132	2983	1572	560	851	100.00	18.14	2.85
NM_010345	Grb10	334	2125	5089	1791	334	2964	99.99	153.98	21.07
NM_172380	Poglut1	89	1268	2835	1179	89	1567	100.00	117.00	24.99
NM_026321	Fam174a	189	762	2107	573	189	1345	100.00	113.00	54.30
NM_021397	Zbtb32	128	1526	1775	1398	128	249	100.00	2.00	0.36
NM_029035	Spsb1	302	1124	3054	822	302	1930	100.00	28.00	8.89
NM_011213	Ptprf	343	6040	7648	5697	343	1608	100.00	230.99	9.60
NM_011249	Rbl1	79	3271	4883	3192	79	1612	100.00	4.00	0.30
NM_001134902	AU019823	272	1151	3343	879	272	2192	50.00	17.50	5.16
NM_010798	Mif	82	430	554	348	82	124	100.00	1649.00	1477.68
NM_013585	Psmb9	21	681	806	660	21	125	100.00	1.00	0.41
NM_023211	Usmg5	62	239	341	177	62	102	100.00	1645.00	4302.55
NM_001081416	Fndc1	0	5199	5846	5199	0	647	100.00	29.00	1.32
NM_007623	Cbx2	88	1648	3753	1560	88	2105	100.00	1.00	0.16
NM_008332	Ifit2	476	1889	3949	1413	476	2060	100.00	20.00	3.52
NM_019480	Ebag9	317	959	1563	642	317	604	100.00	67.00	28.18
NM_026360	Ddx47	30	1398	1764	1368	30	366	100.00	198.00	36.05
NM_007678	Cebpa	126	1206	2639	1080	126	1433	100.00	31.00	7.28
NM_001290316	Vsig10l	0	2301	3443	2301	0	1142	100.00	1.00	0.11
NM_016866	Stk39	104	1775	3247	1671	104	1472	100.00	455.00	66.99
NM_001110227	Kcnj13	134	1217	3056	1083	134	1839	100.00	226.00	52.94
NM_198006	Coa5	136	361	3862	225	136	3501	100.00	37.00	62.90
NM_172768	Gramd1b	94	2731	2814	2637	94	83	100.00	639.03	58.43
NM_199007	Sgol2	341	3836	5314	3495	341	1478	100.00	4.00	0.27
NM_172406	Trak2	444	3186	6240	2742	444	3054	100.00	96.00	8.43
NM_019701	Clcnkb	48	2112	2340	2064	48	228	100.00	1.00	0.12
NM_011591	Timm17b	108	627	1703	519	108	1076	100.00	52.00	28.12
NM_130893	Scrt1	424	1471	4010	1047	424	2539	100.00	149.99	36.45
NM_008952	Pipox	92	1265	1774	1173	92	509	100.00	3.00	0.64
NM_001042760	Slc22a18	251	1484	1544	1233	251	60	50.00	1.00	0.20
NM_152807	Ccdc137	16	889	2759	873	16	1870	100.00	51.00	15.14
NM_145375	Tm6sf1	448	1561	2234	1113	448	673	100.00	22.00	5.00
NM_001081123	Arhgap36	157	1930	3039	1773	157	1109	100.00	25.00	3.46
NM_010193	Fem1b	343	2227	6490	1884	343	4263	100.00	396.00	51.39
NM_025359	Tspan13	165	780	1923	615	165	1143	100.00	837.00	370.13
NM_009627	Adm	175	730	1381	555	175	651	100.00	3.00	1.50
NM_027764	Rcbtb1	401	1997	3903	1596	401	1906	100.00	92.00	14.22
NM_001081321	Pds5a	147	4146	4146	3999	147	0	100.00	236.00	14.07
NM_018738	Igtp	435	1707	2023	1272	435	316	100.00	8.00	1.57
NM_019883	Uba52	91	478	547	387	91	69	100.00	1077.08	839.33
NM_172747	Kctd13	176	1166	1654	990	176	488	100.00	425.00	109.82
NM_024239	Stambp	108	1383	2157	1275	108	774	100.00	157.00	30.83
NM_019923	Itpr2	345	8451	11823	8106	345	3372	99.85	77.88	2.26
NM_027123	Fastkd3	164	2150	2459	1986	164	309	100.00	23.00	2.82
NM_001024478	Cdhr3	101	2597	2953	2496	101	356	100.00	15.00	1.45
NM_023731	Ccdc86	33	1314	3003	1281	33	1689	100.00	61.00	11.92
NM_139051	Nr5a1	201	1590	2947	1389	201	1357	100.00	1.00	0.18
NM_001033329	Arhgef9	485	2036	5074	1551	485	3038	100.00	347.00	55.28
NM_025348	Ndufa3	25	280	349	255	25	69	100.00	433.00	603.94
NM_025784	Bcs1l	272	1529	1901	1257	272	372	100.00	53.00	10.57
NM_025563	2010012O05Rik	42	360	2176	318	42	1816	100.00	92.00	93.19
NM_144819	Ccdc92	224	1169	2256	945	224	1087	100.00	111.00	30.19
NM_008175	Grn	187	1996	2333	1809	187	337	100.00	612.00	82.88
NM_024199	Cstf1	57	1353	1820	1296	57	467	100.00	86.00	16.59
NM_001290379	Ap1s2	257	740	2226	483	257	1486	89.35	334.08	197.08
NM_027482	5730508B09Rik	140	536	1603	396	140	1067	100.00	4.00	3.03
NM_026853	Asb11	351	1236	1658	885	351	422	100.00	6.00	1.75
NM_172426	Slc24a2	373	2374	10592	2001	373	8218	66.11	1242.92	151.44
NM_008384	Inpp1	335	1526	1774	1191	335	248	100.00	160.00	33.81
NM_201529	Lmo7	229	5329	6104	5100	229	775	100.00	144.95	6.74
NM_010834	Mstn	126	1257	2705	1131	126	1448	100.00	3.00	0.67
NM_181045	Caln1	248	1034	2269	786	248	1235	79.66	221.64	74.00
NM_016696	Gpc1	246	1920	3552	1674	246	1632	100.00	565.00	83.03
NM_001112705	Tlk2	527	2780	5481	2253	527	2701	43.89	71.24	7.67
NM_029635	Commd9	7	604	1175	597	7	571	100.00	102.00	46.70
NM_133197	Mcf2	176	2963	3671	2787	176	708	100.00	12.00	1.04
NM_001029979	Safb2	139	3115	3272	2976	139	157	100.00	95.01	7.67
NM_028224	Faim2	571	1525	4668	954	571	3143	85.82	1747.25	470.23
NM_177576	Sun3	239	1022	1205	783	239	183	50.00	1.00	0.34
NM_008974	Ptp4a2	728	1232	3413	504	728	2181	50.00	54.00	30.25
NM_022416	Stk32b	367	1612	3440	1245	367	1828	100.00	12.97	2.61
NM_152839	Igj	118	598	2102	480	118	1504	100.00	1.00	0.59
NM_023158	Cxcl16	537	1278	2448	741	537	1170	100.00	2.00	0.71
NM_178378	Iqcg	99	1359	4027	1260	99	2668	100.00	18.00	3.58
NM_011502	Stx3	682	1492	2968	810	682	1476	48.98	8.75	2.82
NM_028945	Fam208a	222	4719	7576	4497	222	2857	78.61	224.89	11.89
NM_178045	Rassf4	145	1114	6344	969	145	5230	100.00	4.00	1.06
NM_001081106	Cytl1	29	449	974	420	29	525	100.00	1.00	0.70
NM_007509	Atp6v1b2	57	1593	2741	1536	57	1148	100.00	2818.00	453.60
NM_177992	Gmpr2	159	1206	1544	1047	159	338	100.00	106.00	25.76
NM_016813	Nxf1	129	1986	2284	1857	129	298	72.85	126.77	16.70
NM_011163	Eif2ak2	189	1737	4326	1548	189	2589	100.00	30.00	4.79
NM_173022	BC048403	39	1377	3117	1338	39	1740	100.00	25.00	4.66
NM_025551	Ndufa12	24	474	561	450	24	87	100.00	411.00	264.56
NM_139151	Spag4	149	1481	1502	1332	149	21	100.00	1.00	0.19
NM_021477	Rbfox1	1329	2520	5187	1191	1329	2667	85.88	1325.49	280.08
NM_009507	Vhl	120	666	2730	546	120	2064	100.00	144.00	73.27
NM_009511	Vipr2	120	1434	3385	1314	120	1951	100.00	4.00	0.76
NM_001134692	Ost4	253	367	641	114	253	274	50.00	37.50	334.65
NM_145409	Chtf18	78	2988	3106	2910	78	118	100.00	3.00	0.25
NM_009518	Wnt10a	152	1406	1961	1254	152	555	100.00	14.00	2.80
NM_183276	Nbeal2	214	8467	8803	8253	214	336	100.00	10.00	0.29
NM_008178	Gsx1	194	980	1772	786	194	792	100.00	3.00	1.00
NM_018830	Asah2	440	2711	4818	2271	440	2107	100.00	33.00	3.52
NM_016753	Lxn	193	862	1092	669	193	230	100.00	349.00	139.99
NM_009381	Thrsp	47	500	1102	453	47	602	100.00	84.00	53.63
NM_009673	Anxa5	343	1303	1723	960	343	420	100.00	325.00	86.86
NM_172904	Fsd2	183	2334	2976	2151	183	642	100.00	6.00	0.68
NM_011224	Pygm	71	2600	2870	2529	71	270	100.00	162.99	15.56
NM_178854	Cnot6l	59	1727	8574	1668	59	6847	100.00	69.00	10.18
NM_133777	Ube2s	175	847	988	672	175	141	100.00	254.00	101.36
NM_033477	D17H6S53E	385	1267	2126	882	385	859	100.00	81.00	23.78
NM_175171	Mast4	300	8157	10670	7857	300	2513	100.00	204.00	6.12
NM_017381	Zranb2	22	1015	2616	993	22	1601	100.00	515.00	132.63
NM_007531	Phb2	148	1048	1360	900	148	312	100.00	206.00	59.13
NM_176830	P3h4	163	1495	1867	1332	163	372	100.00	38.03	7.12
NM_028754	0610037L13Rik	106	697	1551	591	106	854	100.00	115.00	53.28
NM_001281929	Gria3	264	2931	5206	2667	264	2275	38.08	471.90	42.65
NM_008429	Kcnj9	258	1440	3270	1182	258	1830	100.00	86.00	18.32
NM_001081409	Phf20l1	313	3355	6670	3042	313	3315	100.00	198.00	15.62
NM_019946	Mgst1	101	569	943	468	101	374	100.00	67.00	41.09
NM_183225	Usp24	259	8113	10601	7854	259	2488	100.00	223.00	6.69
NM_013673	Sp100	114	1890	2769	1776	114	879	100.00	8.00	1.10
NM_010347	Aes	198	792	1470	594	198	678	92.56	767.68	353.56
NM_001081120	Fam89a	0	528	1315	528	0	787	100.00	1.00	0.53
NM_008090	Gata2	262	1705	3243	1443	262	1538	100.00	2.00	0.34
NM_016766	Mcrs1	210	1599	1916	1389	210	317	67.90	100.10	17.93
NM_008342	Igfbp2	100	1018	1327	918	100	309	100.00	687.00	192.91
NM_001163473	1810010H24Rik	93	432	1099	339	93	667	100.00	3.00	2.78
NM_001013405	Tcaim	153	1683	3039	1530	153	1356	100.00	103.00	16.65
NM_011967	Psma5	351	1077	1217	726	351	140	100.00	484.00	176.80
NM_001081252	Uggt2	93	4608	6514	4515	93	1906	100.00	55.00	2.90
NM_008966	Ptgfr	299	1400	4414	1101	299	3014	100.00	1.00	0.23
NM_153774	Ipo9	61	3184	6236	3123	61	3052	100.00	468.00	35.94
NM_172469	Clic6	307	2098	3743	1791	307	1645	100.00	244.00	33.39
NM_026277	Nob1	10	1222	1647	1212	10	425	100.00	98.00	20.32
NM_009329	Zfp354a	228	1947	4061	1719	228	2114	100.00	10.00	1.43
NM_011182	Cyth3	193	1393	3736	1200	193	2343	68.62	38.61	8.09
NM_133889	Bsdc1	16	1300	2659	1284	16	1359	100.00	124.00	24.16
NM_198653	Iars2	114	3153	3540	3039	114	387	100.00	121.00	9.56
NM_001143956	Mettl11b	177	1029	1053	852	177	24	100.00	1.00	0.31
NM_080595	Emid1	0	1335	1911	1335	0	576	100.00	10.00	1.87
NM_053127	Pcdhb2	136	2536	2775	2400	136	239	100.00	50.03	5.04
NM_178629	Ispd	324	1668	2818	1344	324	1150	48.98	32.07	5.95
NM_001163159	Pcyt1a	285	1389	4951	1104	285	3562	33.33	24.33	5.58
NM_153529	Nrn1	187	616	1622	429	187	1006	100.00	560.00	382.66
NM_008823	Cfp	101	1496	1636	1395	101	140	100.00	2.00	0.36
NM_053136	Pcdhb11	201	2595	3615	2394	201	1020	100.00	21.63	2.19
NM_008161	Gpx3	112	793	1522	681	112	729	100.00	34.99	13.75
NM_009057	Slc50a1	105	771	1022	666	105	251	100.00	75.00	30.24
NM_025544	Mrps15	142	919	938	777	142	19	100.00	124.00	41.94
NM_023913	Ern1	120	3054	3976	2934	120	922	100.00	22.00	1.80
NM_019694	Letm1	152	2369	3480	2217	152	1111	100.00	250.00	27.37
NM_001159505	Tnfsf13	295	1018	1676	723	295	658	100.00	3.00	1.10
NM_053119	Echs1	29	902	1491	873	29	589	100.00	234.00	69.47
NM_001301721	Atp5g3	152	578	724	426	152	146	44.06	1497.19	1032.14
NM_009285	Stc1	101	845	3743	744	101	2898	100.00	13.00	4.62
NM_001122730	Tnrc18	360	8928	10304	8568	360	1376	55.94	89.33	2.46
NM_011989	Slc27a4	287	2219	4008	1932	287	1789	100.00	369.00	46.64
NM_133953	Sf3b3	196	3850	4299	3654	196	449	100.00	339.00	22.16
NM_029456	Ppp6r3	263	2798	4869	2535	263	2071	52.66	131.55	12.53
NM_001101510	Susd5	191	2051	3874	1860	191	1823	100.00	30.00	3.95
NM_172404	Ccbl1	276	1551	1924	1275	276	373	100.00	39.00	7.66
NM_025356	Ube2d3	237	681	2619	444	237	1938	100.00	1025.21	671.05
NM_001164610	Smpd4	126	2511	4538	2385	126	2027	63.83	46.60	4.73
NM_001033490	Pusl1	55	931	1226	876	55	295	100.00	17.00	5.03
NM_001077348	Plin5	172	1564	1992	1392	172	428	50.00	2.00	0.36
NM_001033359	Cntn5	452	3134	3606	2682	452	472	64.85	7.78	0.70
NM_010084	Adam18	58	2218	2361	2160	58	143	100.00	5.00	0.56
NM_023053	Twsg1	158	827	4047	669	158	3220	100.00	101.00	40.51
NM_008002	Fgf10	685	1315	4572	630	685	3257	100.00	31.00	13.33
NM_016692	Incenp	206	2837	3217	2631	206	380	100.00	34.00	3.12
NM_030082	Hist3h2ba	29	410	462	381	29	52	100.00	98.04	77.97
NM_023434	Tox4	350	2210	4458	1860	350	2248	100.00	481.00	63.27
NM_011584	Nr1d2	280	2011	4640	1731	280	2629	100.00	232.00	32.91
NM_008481	Lama2	146	9503	9713	9357	146	210	100.00	155.00	3.90
NM_031392	Wdr6	77	3455	4092	3378	77	637	100.00	1035.00	73.33
NM_054098	Steap4	72	1485	3140	1413	72	1655	100.00	3.00	0.53
NM_001081048	Slc25a18	65	1028	1367	963	65	339	100.00	178.00	47.41
NM_030703	Cpn1	232	1606	1791	1374	232	185	100.00	1.00	0.18
NM_001045864	Nelfe	292	1396	1610	1104	292	214	33.33	15.67	3.59
NM_172529	Gnptg	5	929	1233	924	5	304	100.00	270.00	75.27
NM_027711	Iqgap2	213	4941	5771	4728	213	830	100.00	350.00	17.58
NM_001018042	Sp3	190	2542	4176	2352	190	1634	52.52	247.84	25.52
NM_178702	Radil	183	3396	3700	3213	183	304	100.00	23.00	1.72
NM_028965	Snx11	268	1084	2581	816	268	1497	50.00	26.00	8.32
NM_010865	Myoc	114	1587	2080	1473	114	493	100.00	27.00	4.54
NM_025928	Pmf1	90	699	1078	609	90	379	100.00	15.00	6.71
NM_177087	Fam179a	350	3359	3503	3009	350	144	100.00	6.00	0.48
NM_001039493	Plekhm3	360	2646	8562	2286	360	5916	100.00	71.00	7.53
NM_016888	B3gnt2	251	1445	2699	1194	251	1254	50.00	45.00	9.48
NM_010921	Nkx3-1	13	727	3137	714	13	2410	100.00	3.00	1.12
NM_026902	Mcts1	110	656	876	546	110	220	100.00	412.04	209.65
NM_027859	Rnf215	113	1253	1936	1140	113	683	100.00	81.00	17.95
NM_152895	Kdm5b	161	4796	6300	4635	161	1504	100.00	359.00	18.40
