transcript_id	cds_start	cds_stop	transcript_length	cds_length	5utr_length	3utr_length
NM_001346696	   140	  2252	  2790	  2112	   140	   538
NM_009511	   120	  1434	  3385	  1314	   120	  1951
NM_146039	   160	  3160	  3725	  3000	   160	   565
NM_011215	   145	  3151	  4688	  3006	   145	  1537
NM_010060	   211	 13678	 14072	 13467	   211	   394
NM_175930	   645	  3090	  3987	  2445	   645	   897
NM_029961	    84	  3852	  3876	  3768	    84	    24
NM_008445	   849	  3240	  6849	  2391	   849	  3609
NM_172421	   299	  4412	  8889	  4113	   299	  4477
NM_001270988	   299	  4556	  9033	  4257	   299	  4477
NM_153743	   147	  2217	  8913	  2070	   147	  6696
NM_001271753	   266	  2993	  9689	  2727	   266	  6696
NM_007872	   312	  3039	  9735	  2727	   312	  6696
NM_001082483	   205	  2659	  6547	  2454	   205	  3888
NM_008895	   155	   863	  1038	   708	   155	   175
NM_001278583	   236	   944	  1119	   708	   236	   175
NM_001278582	   266	   974	  1149	   708	   266	   175
NM_001278584	   125	   833	  1008	   708	   125	   175
NM_001278581	   331	  1039	  1214	   708	   331	   175
NM_153082	   213	  1035	  4713	   822	   213	  3678
NM_001204912	     0	   423	  4013	   423	     0	  3590
NM_134046	   624	  1521	  4343	   897	   624	  2822
NM_001198969	   257	  2216	  2350	  1959	   257	   134
NM_001198968	   257	  5315	  6070	  5058	   257	   755
NM_011365	   257	  5234	  5989	  4977	   257	   755
NM_025323	   182	   560	  1116	   378	   182	   556
NM_175431	   386	  1085	  2886	   699	   386	  1801
NM_028376	   858	  1248	  1306	   390	   858	    58
NM_016863	   160	   487	   980	   327	   160	   493
NM_001033488	    23	  1508	  3125	  1485	    23	  1617
NM_145441	   184	   961	  2511	   777	   184	  1550
NM_021429	    33	  1221	  2958	  1188	    33	  1737
NM_013527	    21	  1383	  1399	  1362	    21	    16
NM_001312876	    21	  1407	  1423	  1386	    21	    16
NM_007483	   353	   944	  2227	   591	   353	  1283
NM_177802	   358	  1045	  1907	   687	   358	   862
NM_001286385	    21	   843	  1086	   822	    21	   243
NM_001038660	    21	  1488	  2350	  1467	    21	   862
NM_001160219	   240	  3441	  6304	  3201	   240	  2863
NM_030723	   164	  3365	  6228	  3201	   164	  2863
NM_001160222	    55	  3013	  5876	  2958	    55	  2863
NM_001160221	    55	  3250	  6113	  3195	    55	  2863
NM_001160220	   240	  3435	  6298	  3195	   240	  2863
NM_001310519	    55	  2998	  5861	  2943	    55	  2863
NM_010770	   115	  1561	  3014	  1446	   115	  1453
NM_008640	   652	  1579	  2129	   927	   652	   550
NM_029321	    60	   507	  1000	   447	    60	   493
NM_172470	   155	  3701	  4392	  3546	   155	   691
NM_001159527	   155	  3668	  4359	  3513	   155	   691
NM_011859	   335	  1136	  2011	   801	   335	   875
NM_023697	    60	  1065	  1472	  1005	    60	   407
NM_001310582	    92	  1760	  1800	  1668	    92	    40
NM_027588	    92	  1814	  1855	  1722	    92	    41
NM_177331	   227	  2954	  3283	  2727	   227	   329
NM_019544	     0	   567	   567	   567	     0	     0
NM_001111118	     0	  2931	  3175	  2931	     0	   244
NM_008709	   294	  1683	  2596	  1389	   294	   913
NM_029007	   253	  1132	  3380	   879	   253	  2248
NM_144551	  1285	  2317	  4198	  1032	  1285	  1881
NM_015763	    62	  2837	  5581	  2775	    62	  2744
NM_001130412	   206	  2882	  5626	  2676	   206	  2744
NM_172950	    62	  2738	  5482	  2676	    62	  2744
NM_008747	    30	  1281	  1547	  1251	    30	   266
NM_001252071	   308	  6089	  7854	  5781	   308	  1765
NM_033270	   243	  1062	  2430	   819	   243	  1368
NM_001201332	   282	   732	  1798	   450	   282	  1066
NM_001201333	   282	   900	  1758	   618	   282	   858
NM_172574	   163	   772	  1928	   609	   163	  1156
NM_201531	   670	  2188	  4789	  1518	   670	  2601
NM_027959	    23	  1361	  2125	  1338	    23	   764
NM_001008421	    61	  2125	  2986	  2064	    61	   861
NM_013614	   410	  1796	  2547	  1386	   410	   751
NM_001201330	   228	  1479	  2542	  1251	   228	  1063
NM_001033157	   228	  1407	  2470	  1179	   228	  1063
NM_008403	   191	   794	  1874	   603	   191	  1080
NM_018813	   198	  2253	  2560	  2055	   198	   307
NM_026347	    40	   790	   926	   750	    40	   136
NM_011739	   345	  1083	  2110	   738	   345	  1027
NM_001256489	   301	   769	  2268	   468	   301	  1499
NM_001161406	   152	  2009	  3468	  1857	   152	  1459
NM_145890	    30	  1641	  3100	  1611	    30	  1459
NM_001161807	   887	  1325	  1807	   438	   887	   482
NM_009104	    93	  1266	  2180	  1173	    93	   914
NM_138686	   887	  1325	  1838	   438	   887	   513
NM_178357	   154	  1663	  3982	  1509	   154	  2319
NM_001004455	   887	  1325	  1767	   438	   887	   442
NM_010496	    82	   487	  1272	   405	    82	   785
NM_021384	    33	  1122	  3785	  1089	    33	  2663
NM_009234	   310	  1498	  8451	  1188	   310	  6953
NM_001286865	   165	   945	  1457	   780	   165	   512
NM_011275	    87	   945	  1457	   858	    87	   512
NM_134052	    46	   586	  1675	   540	    46	  1089
NM_011300	   107	   692	   961	   585	   107	   269
NM_027866	   120	   939	  1424	   819	   120	   485
NM_001313978	   120	   957	  1442	   837	   120	   485
NM_001161411	   297	  2040	  2894	  1743	   297	   854
NM_009417	    88	  2833	  3297	  2745	    88	   464
NM_172049	    63	   486	  2958	   423	    63	  2472
NM_001159743	   460	   916	  1507	   456	   460	   591
NM_021330	    80	   557	  3107	   477	    80	  2550
NM_001110239	    80	   557	  3107	   477	    80	  2550
NM_027828	    73	  1339	  2670	  1266	    73	  1331
NM_007861	   132	  1662	  2277	  1530	   132	   615
NM_001253848	    81	  1080	  3530	   999	    81	  2450
NM_001253847	    81	  1557	  4007	  1476	    81	  2450
NM_134048	    81	  1554	  4004	  1473	    81	  2450
NM_011867	   215	  2558	  3083	  2343	   215	   525
NM_175191	  1332	  2742	  4587	  1410	  1332	  1845
NM_028002	   172	  1147	  1768	   975	   172	   621
NM_001164090	    80	   803	  1791	   723	    80	   988
NM_007530	   243	   966	  1954	   723	   243	   988
NM_153198	   325	  1906	  2941	  1581	   325	  1035
NM_177993	   325	  1750	  3045	  1425	   325	  1295
NM_001146201	   200	  3509	  6690	  3309	   200	  3181
NM_020272	   321	  3630	  6811	  3309	   321	  3181
NM_001146200	   144	  3453	  6634	  3309	   144	  3181
NM_001162903	   195	   852	  4155	   657	   195	  3303
NM_021524	   235	  1711	  4547	  1476	   235	  2836
NM_198710	   105	   837	  4615	   732	   105	  3778
NM_013635	    23	   809	  4587	   786	    23	  3778
NM_001024478	   101	  2597	  2953	  2496	   101	   356
NM_029152	   236	   635	   675	   399	   236	    40
NM_001033436	   131	  2351	  2567	  2220	   131	   216
NM_172253	    31	  1024	  2324	   993	    31	  1300
NM_033522	    65	   572	   885	   507	    65	   313
NM_011658	   307	   928	  1630	   621	   307	   702
NM_029294	   127	  1084	  1676	   957	   127	   592
NM_025359	   165	   780	  1923	   615	   165	  1143
NM_011783	    52	   580	   760	   528	    52	   180
NM_207531	   137	   635	   819	   498	   137	   184
NM_025840	   165	  1425	  1871	  1260	   165	   446
NM_001177877	   495	   810	   934	   315	   495	   124
NM_027699	   148	   469	   660	   321	   148	   191
NM_025312	   125	   746	  1751	   621	   125	  1005
NM_008584	   285	  1197	  2348	   912	   285	  1151
NM_007487	   201	   804	  3657	   603	   201	  2853
NM_001039515	   237	   840	  3693	   603	   237	  2853
NM_013562	   233	  1583	  1816	  1350	   233	   233
NM_001033437	   114	   501	  1213	   387	   114	   712
NM_001271709	   837	  2961	  3486	  2124	   837	   525
NM_001271708	   871	  2995	  3520	  2124	   871	   525
NM_010733	   842	  2966	  3491	  2124	   842	   525
NM_013760	   139	   808	  1865	   669	   139	  1057
NM_008241	   565	  2011	  2947	  1446	   565	   936
NM_001160112	  1603	  3049	  3985	  1446	  1603	   936
NM_001015099	   219	  2370	  6634	  2151	   219	  4264
NM_001167963	   219	  2439	  6703	  2220	   219	  4264
NM_001167964	   219	  2088	  6352	  1869	   219	  4264
NM_001198835	    84	  1743	  2484	  1659	    84	   741
NM_007728	   283	  1942	  2683	  1659	   283	   741
NM_001329699	   420	   846	   864	   426	   420	    18
NM_021710	   420	   855	  1107	   435	   420	   252
NM_001329698	   420	   930	  1810	   510	   420	   880
NM_008159	   136	  1156	  1387	  1020	   136	   231
NM_029545	    22	   529	  2570	   507	    22	  2041
NM_001347404	    22	   523	  1024	   501	    22	   501
NM_028133	   313	  1033	  2676	   720	   313	  1643
NM_134054	    89	   305	  1363	   216	    89	  1058
NM_001331162	   110	   842	  4085	   732	   110	  3243
NM_025456	   110	   956	  4199	   846	   110	  3243
NM_007688	   131	   632	  2938	   501	   131	  2306
NM_028527	   114	   738	  3841	   624	   114	  3103
NM_001100116	   114	   738	  3841	   624	   114	  3103
NM_011899	   273	  1788	  4264	  1515	   273	  2476
NM_021529	   230	  1592	  2395	  1362	   230	   803
NM_028527	   114	   738	  3841	   624	   114	  3103
NM_001100109	   509	  2024	  3286	  1515	   509	  1262
NM_001100110	   199	  1714	  2516	  1515	   199	   802
NM_001100116	   114	   738	  3841	   624	   114	  3103
NM_001310583	    87	   771	   936	   684	    87	   165
NM_011968	    91	   832	   997	   741	    91	   165
NM_001277340	    87	  1182	  1692	  1095	    87	   510
NM_010907	   121	  1066	  1579	   945	   121	   513
NM_020287	   556	  2038	  3101	  1482	   556	  1063
NM_145442	    94	  1120	  1508	  1026	    94	   388
NM_008701	   225	   933	  1256	   708	   225	   323
NM_009385	   613	  1732	  2832	  1119	   613	  1100
NM_011041	   390	  1419	  4334	  1029	   390	  2915
NM_001037746	   263	  1220	  4006	   957	   263	  2786
NM_008259	   386	  1793	  3187	  1407	   386	  1394
NM_009216	   425	  1601	  3869	  1176	   425	  2268
NM_025809	   424	  1804	  4539	  1380	   424	  2735
NM_008891	    84	  2265	  3469	  2181	    84	  1204
NM_177321	     0	  1554	  1628	  1554	     0	    74
NM_001306218	   606	   969	  1522	   363	   606	   553
NM_001306217	   236	   602	  1172	   366	   236	   570
NM_030057	   236	   713	  1266	   477	   236	   553
NM_025656	    86	   896	  1590	   810	    86	   694
NM_001165254	   124	  2410	  2831	  2286	   124	   421
NM_001033156	     4	  1693	  3446	  1689	     4	  1753
NM_146034	   124	  2509	  2930	  2385	   124	   421
NM_001165253	    92	  2411	  2832	  2319	    92	   421
NM_001163271	   208	  3397	  3566	  3189	   208	   169
NM_025707	   128	  1844	  2854	  1716	   128	  1010
NM_001025605	   282	  1215	  1463	   933	   282	   248
NM_177806	   164	  2162	  4068	  1998	   164	  1906
NM_178912	   100	  6166	  7775	  6066	   100	  1609
NM_013902	    16	   691	   945	   675	    16	   254
NM_027614	   248	  1952	  2228	  1704	   248	   276
NM_001162933	    44	   689	  1023	   645	    44	   334
NM_009093	   128	   299	   390	   171	   128	    91
NM_025589	   114	   435	   517	   321	   114	    82
NM_146035	   496	  1825	  2616	  1329	   496	   791
NM_001081406	    42	  1311	  1501	  1269	    42	   190
NM_027269	   144	  2589	  3390	  2445	   144	   801
NM_027117	   314	  1535	  1946	  1221	   314	   411
NM_178253	    86	  1307	  1949	  1221	    86	   642
NM_007481	   544	  1072	  3731	   528	   544	  2659
NM_001033236	    42	   729	  1027	   687	    42	   298
NM_145443	    78	  1473	  3338	  1395	    78	  1865
NM_183294	   175	  1234	  1689	  1059	   175	   455
NM_178628	   394	  2071	  2818	  1677	   394	   747
NM_022028	   235	  1396	  2523	  1161	   235	  1127
NM_001286080	   250	  6331	  6791	  6081	   250	   460
NM_001286079	   203	  6311	  6771	  6108	   203	   460
NM_008697	   250	  6358	  6818	  6108	   250	   460
NM_001081453	    21	  6363	  9675	  6342	    21	  3312
NM_001195033	     0	  1080	  1080	  1080	     0	     0
NM_133198	   100	  2653	  2821	  2553	   100	   168
NM_001110203	   446	  2090	  4843	  1644	   446	  2753
NM_001286386	   446	  2057	  4810	  1611	   446	  2753
NM_028339	    15	   852	  2320	   837	    15	  1468
NM_028127	   227	  2096	  4662	  1869	   227	  2566
NM_011184	   124	   892	  2374	   768	   124	  1482
NM_019785	    98	  1352	  4021	  1254	    98	  2669
NM_001310595	   373	   916	  2398	   543	   373	  1482
NM_001310596	   344	   887	  2369	   543	   344	  1482
NM_029227	    17	   476	   596	   459	    17	   120
NM_001286203	   233	   503	   883	   270	   233	   380
NM_013896	   369	   639	  1019	   270	   369	   380
NM_001024854	   147	   417	   797	   270	   147	   380
NM_001024853	   331	   601	   981	   270	   331	   380
NM_021532	   100	  2437	  3650	  2337	   100	  1213
NM_001190466	   100	  2548	  3761	  2448	   100	  1213
NM_181752	     0	  1374	  1374	  1374	     0	     0
NM_026038	   157	  1222	  1705	  1065	   157	   483
NM_028687	    46	  2515	  2630	  2469	    46	   115
NM_001142729	   255	  2370	  2520	  2115	   255	   150
NM_026327	   228	  3762	  4420	  3534	   228	   658
NM_025522	    67	  1084	  1304	  1017	    67	   220
NM_008910	   441	  1590	  2789	  1149	   441	  1199
NM_011384	   174	   915	  4019	   741	   174	  3104
NM_029444	    66	  1791	  1910	  1725	    66	   119
NM_009189	   286	  1141	  2849	   855	   286	  1708
NM_011382	    61	  2389	  5572	  2328	    61	  3183
NM_029580	    23	  1529	  1669	  1506	    23	   140
NM_001037717	    77	  1451	  2959	  1374	    77	  1508
NM_178715	    56	  1118	  3282	  1062	    56	  2164
NM_178392	    32	  1202	  2125	  1170	    32	   923
NM_198866	  1329	  1716	  2995	   387	  1329	  1279
NM_175644	   114	   507	  1614	   393	   114	  1107
NM_030750	   166	  1459	  3324	  1293	   166	  1865
NM_028203	    96	  1257	  2981	  1161	    96	  1724
NM_019784	   305	  2033	  2136	  1728	   305	   103
NM_001159532	   305	  1889	  1981	  1584	   305	    92
NM_001172104	   134	  1454	  1681	  1320	   134	   227
NM_028356	   128	  1448	  1675	  1320	   128	   227
NM_178744	   481	  2623	  3987	  2142	   481	  1364
NM_001002012	   119	  2021	  2522	  1902	   119	   501
NM_001101471	   350	  2588	  6685	  2238	   350	  4097
NM_008301	   164	  2066	  2567	  1902	   164	   501
NM_001163103	    31	  1267	  1453	  1236	    31	   186
NM_206534	    27	   366	   639	   339	    27	   273
NM_030677	   179	   752	  1067	   573	   179	   315
NM_145927	    41	  1355	  2560	  1314	    41	  1205
NM_029069	   325	  1648	  1778	  1323	   325	   130
NM_027597	   320	  1502	  1744	  1182	   320	   242
NM_026114	   110	  1058	  3152	   948	   110	  2094
NM_023721	   179	   923	  1410	   744	   179	   487
NM_178745	   504	  1008	  3865	   504	   504	  2857
NM_001170401	   295	   799	  3656	   504	   295	  2857
NM_009705	    82	  1147	  1417	  1065	    82	   270
NM_029988	    51	   618	  2352	   567	    51	  1734
NM_021557	    29	   980	  1574	   951	    29	   594
NM_001008550	   159	  7749	  9368	  7590	   159	  1619
NM_030017	   128	  1079	  1678	   951	   128	   599
NM_001313971	   128	  1043	  1642	   915	   128	   599
NM_007564	   138	  1155	  2984	  1017	   138	  1829
NM_001081421	   179	  1856	  3920	  1677	   179	  2064
NM_026244	   666	  1593	  5230	   927	   666	  3637
NM_007951	   345	   660	  1064	   315	   345	   404
NM_001177503	   278	  1796	  3527	  1518	   278	  1731
NM_001347409	   345	   717	  1121	   372	   345	   404
NM_001008423	   347	  2468	  4399	  2121	   347	  1931
NM_001177561	   135	  1224	  1674	  1089	   135	   450
NM_011387	   135	  1089	  1506	   954	   135	   417
NM_001079694	   193	  1003	  1531	   810	   193	   528
NM_001347416	   189	  1002	  1530	   813	   189	   528
NM_001347415	   193	  1006	  1534	   813	   193	   528
NM_001079695	   319	  1129	  1657	   810	   319	   528
NM_009159	   189	   999	  1527	   810	   189	   528
NM_001038995	   104	  2351	  2496	  2247	   104	   145
NM_025461	   172	   493	  2125	   321	   172	  1632
NM_001309808	   172	   412	  1945	   240	   172	  1533
NM_009620	   194	  2486	  2597	  2292	   194	   111
NM_027213	   150	   738	  1004	   588	   150	   266
NM_020330	   508	  2698	  2920	  2190	   508	   222
NM_001347386	   267	   855	  1128	   588	   267	   273
NM_001347385	    47	   593	   945	   546	    47	   352
NM_001347384	    47	   788	  1061	   741	    47	   273
NM_177395	   296	  2123	  3390	  1827	   296	  1267
NM_001174107	   296	  3530	 10619	  3234	   296	  7089
NM_030246	   160	  1720	  2085	  1560	   160	   365
NM_183154	   593	  2927	  3869	  2334	   593	   942
NM_001165256	    64	  1663	  2028	  1599	    64	   365
NM_027349	   199	  2716	  4244	  2517	   199	  1528
NM_008943	   491	  1895	  3023	  1404	   491	  1128
NM_010949	    15	  1830	  3235	  1815	    15	  1405
NM_001272055	    15	  1944	  3349	  1929	    15	  1405
NM_130887	    89	  3932	  4309	  3843	    89	   377
NM_001272056	   245	  2027	  3432	  1782	   245	  1405
NM_001205343	    89	  3998	  4375	  3909	    89	   377
NM_001136075	    15	  1977	  3382	  1962	    15	  1405
NM_023633	    84	  1896	  2346	  1812	    84	   450
NM_134188	    41	  1403	  2198	  1362	    41	   795
NM_134246	   756	  2055	  2593	  1299	   756	   538
NM_001347417	   143	  1139	  1402	   996	   143	   263
NM_134247	   132	  1398	  2325	  1266	   132	   927
NM_028821	    69	   642	  5758	   573	    69	  5116
NM_145444	   142	  1408	  1518	  1266	   142	   110
NM_172580	   318	  1578	  1822	  1260	   318	   244
NM_001346528	   314	   770	  5886	   456	   314	  5116
NM_001346701	    49	  1315	  2689	  1266	    49	  1374
NM_001163501	   352	  3622	  6850	  3270	   352	  3228
NM_001163502	   762	  4032	  7260	  3270	   762	  3228
NM_001252625	   286	  1342	  3161	  1056	   286	  1819
NM_144833	   463	  1900	  2697	  1437	   463	   797
NM_001286049	   244	  1528	  4946	  1284	   244	  3418
NM_001252583	   463	  1501	  2266	  1038	   463	   765
NM_029880	   229	  1285	  3104	  1056	   229	  1819
NM_001252582	   498	  1542	  2596	  1044	   498	  1054
NM_001252626	   505	  1414	  3233	   909	   505	  1819
NM_007647	   121	  1480	  4898	  1359	   121	  3418
NM_001286058	   171	  1455	  4873	  1284	   171	  3418
NM_001026214	   269	  1553	  4971	  1284	   269	  3418
NM_172581	    76	  1846	  3357	  1770	    76	  1511
NM_172582	    83	  1514	  1602	  1431	    83	    88
NM_025525	   136	  1150	  1379	  1014	   136	   229
